16.8475,1254
16.85,1377
16.8525,1426
16.855,1408
16.8575,1368
16.86,1465
16.8625,1573
16.865,1619
16.8675,1637
16.87,1671
16.8725,1739
16.875,1778
16.8775,1872
16.88,1997
16.8825,1963
16.885,2220
16.8875,2180
16.89,2211
16.8925,2326
16.895,2423
16.8975,2408
16.9,2551
16.9025,2749
16.905,2795
16.9075,2929
16.91,3112
16.9125,3031
16.915,3228
16.9175,3300
16.92,3476
16.9225,3633
16.925,3889
16.9275,4003
16.93,4105
16.9325,4294
16.935,4429
16.9375,4475
16.94,4628
16.9425,4984
16.945,5128
16.9475,5342
16.95,5551
16.9525,5843
16.955,5940
16.9575,6229
16.96,6462
16.9625,6731
16.965,6752
16.9675,7323
16.97,7551
16.9725,7761
16.975,7912
16.9775,8124
16.98,8858
16.9825,8773
16.985,9325
16.9875,9315
16.99,9722
16.9925,10012
16.995,10354
16.9975,10850
17,11515
17.0025,11496
17.005,11948
17.0075,12506
17.01,12701
17.0125,13314
17.015,13682
17.0175,14011
17.02,14438
17.0225,15012
17.025,15442
17.0275,16043
17.03,16495
17.0325,17134
17.035,17602
17.0375,18091
17.04,18470
17.0425,19510
17.045,20008
17.0475,20763
17.05,21545
17.0525,22045
17.055,22914
17.0575,23188
17.06,24258
17.0625,25002
17.065,25900
17.0675,26656
17.07,27421
17.0725,28662
17.075,29275
17.0775,30377
17.08,31355
17.0825,32764
17.085,33579
17.0875,34690
17.09,35979
17.0925,37601
17.095,38920
17.0975,40151
17.1,41347
17.1025,42851
17.105,44475
17.1075,46250
17.11,48141
17.1125,49826
17.115,51829
17.1175,53612
17.12,55441
17.1225,57522
17.125,59898
17.1275,62409
17.13,64773
17.1325,67297
17.135,69490
17.1375,72332
17.14,74711
17.1425,78098
17.145,80764
17.1475,83283
17.15,87238
17.1525,89472
17.155,93382
17.1575,95962
17.16,99388
17.1625,102880
17.165,105811
17.1675,109626
17.17,113434
17.1725,116446
17.175,119905
17.1775,123300
17.18,127432
17.1825,130346
17.185,133788
17.1875,136648
17.19,140792
17.1925,143598
17.195,147129
17.1975,149370
17.2,152224
17.2025,154933
17.205,158623
17.2075,159974
17.21,161993
17.2125,164530
17.215,165783
17.2175,167227
17.22,168468
17.2225,169333
17.225,170969
17.2275,171857
17.23,171488
17.2325,172313
17.235,172122
17.2375,171228
17.24,171179
17.2425,170354
17.245,169981
17.2475,168294
17.25,167127
17.2525,165004
17.255,162556
17.2575,161140
17.26,158635
17.2625,156165
17.265,153233
17.2675,150253
17.27,147245
17.2725,143805
17.275,140735
17.2775,136998
17.28,133376
17.2825,130788
17.285,127148
17.2875,123420
17.29,120263
17.2925,116575
17.295,112559
17.2975,109107
17.3,104745
17.3025,101639
17.305,98524
17.3075,94923
17.31,91581
17.3125,88066
17.315,84920
17.3175,81806
17.32,78219
17.3225,75557
17.325,72347
17.3275,69306
17.33,66689
17.3325,64294
17.335,61310
17.3375,59097
17.34,56595
17.3425,54429
17.345,51982
17.3475,50011
17.35,47552
17.3525,45950
17.355,44370
17.3575,41934
17.36,40053
17.3625,38758
17.365,37401
17.3675,35571
17.37,34191
17.3725,33249
17.375,31910
17.3775,30547
17.38,29281
17.3825,28470
17.385,27373
17.3875,26403
17.39,25227
17.3925,24310
17.395,23640
17.3975,22916
17.4,22028
17.4025,21304
17.405,20589
17.4075,20044
17.41,19475
17.4125,18742
17.415,18357
17.4175,17593
17.42,17092
17.4225,16769
17.425,16221
17.4275,16001
17.43,15486
17.4325,14994
17.435,14668
17.4375,14422
17.44,14092
17.4425,13830
17.445,13513
17.4475,13076
17.45,12905
17.4525,12743
17.455,12313
17.4575,12026
17.46,11904
17.4625,11418
17.465,11382
17.4675,11057
17.47,10952
17.4725,10799
17.475,10595
17.4775,10321
17.48,9899
17.4825,9883
17.485,9762
17.4875,9413
17.49,9239
17.4925,9374
17.495,8994
17.4975,8998
17.5,8799
17.5025,8561
17.505,8265
17.5075,8262
17.51,8096
17.5125,8112
17.515,7743
17.5175,7533
17.52,7426
17.5225,7329
17.525,7154
17.5275,7068
17.53,6936
17.5325,7025
17.535,6867
17.5375,6672
17.54,6465
17.5425,6399
17.545,6135
17.5475,6133
17.55,6007
17.5525,6010
17.555,5873
17.5575,5663
17.56,5580
17.5625,5489
17.565,5235
17.5675,5309
17.57,5184
17.5725,5147
17.575,5146
17.5775,4881
17.58,4879
17.5825,4817
17.585,4578
17.5875,4604
17.59,4359
17.5925,4387
17.595,4270
17.5975,4189
17.6,4290
17.6025,4139
17.605,4014
17.6075,3951
17.61,3766
17.6125,3776
17.615,3638
17.6175,3545
17.62,3544
17.6225,3455
17.625,3385
17.6275,3245
17.63,3192
17.6325,3156
17.635,3072
17.6375,2977
17.64,2967
17.6425,2930
17.645,2857
17.6475,2908
17.65,2670
17.6525,2638
17.655,2660
17.6575,2615
17.66,2513
17.6625,2476
17.665,2430
17.6675,2428
17.67,2301
17.6725,2322
17.675,2298
17.6775,2207
17.68,2197
17.6825,2015
17.685,2121
17.6875,1991
17.69,1989
17.6925,1925
17.695,1945
17.6975,1863
17.7,1792
17.7025,1725
17.705,1715
17.7075,1702
17.71,1762
17.7125,1630
17.715,1541
17.7175,1658
17.72,1525
17.7225,1567
17.725,1526
17.7275,1476
17.73,1372
17.7325,1411
17.735,1458
17.7375,1382
17.74,1317
17.7425,1365
17.745,1356
17.7475,1284
17.75,1299
17.7525,1207
17.755,1237
17.7575,1239
17.76,1170
17.7625,1159
17.765,1149
17.7675,1157
17.77,1067
17.7725,1096
17.775,1117
17.7775,1036
17.78,1029
17.7825,1009
17.785,954
17.7875,1054
17.79,978
17.7925,975
17.795,902
17.7975,938
17.8,902
17.8025,908
17.805,900
17.8075,900
17.81,851
17.8125,895
17.815,868
17.8175,880
17.82,854
17.8225,807
17.825,847
17.8275,782
17.83,759
17.8325,811
17.835,752
17.8375,750
17.84,736
17.8425,740
17.845,727
17.8475,706
17.85,739
17.8525,689
17.855,769
17.8575,703
17.86,687
17.8625,682
17.865,713
17.8675,638
17.87,674
17.8725,698
17.875,612
17.8775,638
17.88,677
17.8825,640
17.885,607
17.8875,576
17.89,596
17.8925,605
17.895,599
17.8975,597
17.9,573
17.9025,592
17.905,577
17.9075,615
17.91,574
17.9125,581
17.915,511
17.9175,520
17.92,551
17.9225,529
17.925,499
17.9275,512
17.93,541
17.9325,507
17.935,516
17.9375,539
17.94,501
17.9425,466
17.945,485
17.9475,461
17.95,454
17.9525,504
17.955,487
17.9575,479
17.96,480
17.9625,460
17.965,475
17.9675,479
17.97,495
17.9725,442
17.975,466
17.9775,435
17.98,436
17.9825,439
17.985,448
17.9875,443
17.99,431
17.9925,473
17.995,406
17.9975,390
18,397
